,XG,XA,XGI,XG90,XA90,XGI90
2120,0.07759562841530054,0.19954684792749566,0.2771424763427962,0.07759562841530054,0.19954684792749566,0.2771424763427962
2121,0.12195121951219512,0.6522182965145421,0.7741695160267372,0.1219512195121951,0.6522182965145421,0.7741695160267372
2122,0.49999679319541623,0.28946003519496155,0.7894568283903778,0.49999679319541623,0.28946003519496155,0.7894568283903779
2123,1.2901973529757318,0.7032461231758097,1.9934434761515414,1.2901973529757318,0.7032461231758097,1.9934434761515414
2124,0.4605864054537031,0.0,0.4605864054537031,0.47646869529693425,0.0,0.47646869529693425
2125,0.06931818181818182,0.0,0.06931818181818182,0.06931818181818182,0.0,0.06931818181818182
2126,0.0,0.0,0.0,0.0,0.0,0.0
2127,0.018564356435643563,0.0,0.018564356435643563,0.018564356435643563,0.0,0.018564356435643563
2128,0.06931818181818182,0.19954684792749566,0.2688650297456775,0.06931818181818182,0.19954684792749566,0.2688650297456775
2129,0.018564356435643563,0.42610364683301344,0.444668003268657,0.018564356435643563,0.42610364683301344,0.444668003268657
2130,0.07759562841530054,0.0,0.07759562841530054,0.07759562841530054,0.0,0.07759562841530054
2131,0.22592592592592592,0.0,0.22592592592592592,0.22592592592592592,0.0,0.22592592592592592
2132,1.132701764543053,0.0,1.132701764543053,1.132701764543053,0.0,1.132701764543053
2133,0.034482758620689655,0.29524410774410775,0.3297268663647974,0.04563894523326572,0.3907642602495544,0.4364032054828201
2134,0.4258064516129032,0.10380094043887148,0.5296073920517747,0.5635673624288424,0.13738359763968283,0.7009509600685253
2135,0.0,0.0,0.0,0.0,0.0,0.0
2136,0.22592592592592592,0.0,0.22592592592592592,0.22592592592592592,0.0,0.22592592592592592
2137,0.0,0.0,0.0,0.0,0.0,0.0
2138,0.42610364683301344,0.0,0.42610364683301344,0.42610364683301344,0.0,0.42610364683301344
2139,0.018564356435643563,0.30352155434122646,0.32208591077687004,0.018564356435643563,0.30352155434122646,0.32208591077687004
2140,0.0,0.503699275248314,0.503699275248314,0.0,0.503699275248314,0.503699275248314
2141,0.0,0.42610364683301344,0.42610364683301344,0.0,0.42610364683301344,0.42610364683301344
2142,0.0,1.2574547058601273,1.2574547058601273,0.0,1.3314226297342524,1.3314226297342524
2143,1.6890742090286692,0.0,1.6890742090286692,1.9742425819815614,0.0,1.9742425819815614
2144,0.16008692549021353,0.0,0.16008692549021353,0.16008692549021353,0.0,0.16008692549021353
2145,0.0,0.0,0.0,0.0,0.0,0.0
2146,0.0,0.0,0.0,0.0,0.0,0.0
2147,0.0,0.06931818181818182,0.06931818181818182,0.0,0.06931818181818182,0.06931818181818182
2148,0.0,1.03288711634186,1.03288711634186,0.0,1.03288711634186,1.03288711634186
2149,0.0,0.06931818181818182,0.06931818181818182,0.0,0.06931818181818182,0.06931818181818182
2150,0.3222746345324728,0.22611464968152867,0.5483892842140015,0.3222746345324728,0.22611464968152867,0.5483892842140015
2151,0.0,0.22611464968152867,0.22611464968152867,0.0,0.22611464968152867,0.22611464968152867
2152,0.018564356435643563,0.0,0.018564356435643563,0.018564356435643563,0.0,0.018564356435643563
2153,0.8535656300736856,0.0,0.8535656300736856,1.081984601501855,0.0,1.081984601501855
2154,1.993033887660358,0.07759562841530054,2.0706295160756585,1.993033887660358,0.07759562841530054,2.0706295160756585
2155,0.0,0.0,0.0,0.0,0.0,0.0
2156,0.10380094043887148,0.0,0.10380094043887148,0.10380094043887148,0.0,0.10380094043887148
2157,0.2193181818181818,0.40524741219410043,0.6245655940122823,0.2193181818181818,0.4052474121941004,0.6245655940122823
2158,0.2604086845466156,0.07759562841530054,0.33800431296191613,0.2604086845466156,0.07759562841530054,0.33800431296191613
2159,0.0,0.6399078917218776,0.6399078917218776,0.0,0.6399078917218776,0.6399078917218776
2160,0.0,0.46017699115044247,0.46017699115044247,0.0,0.58332294652873,0.58332294652873
2161,0.12169206094627105,0.21380424488886413,0.3354963058351352,0.12169206094627107,0.21380424488886413,0.3354963058351352
2162,0.43623860095164946,0.06931818181818182,0.5055567827698313,0.43623860095164946,0.06931818181818182,0.5055567827698313
2163,0.8862806379834559,0.0,0.8862806379834559,0.8862806379834558,0.0,0.8862806379834558
2164,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655
2165,0.0,0.0,0.0,0.0,0.0,0.0
2166,0.1120783870359902,0.0,0.1120783870359902,0.11207838703599018,0.0,0.11207838703599018
2167,0.0,0.0,0.0,0.0,0.0,0.0
2168,0.12195121951219512,0.3012727057803696,0.4232239252925647,0.12762336925694837,0.3152853897701542,0.4429087590271026
2169,0.6678460764321088,0.558325064940639,1.2261711413727479,0.6678460764321088,0.558325064940639,1.2261711413727479
2170,0.388482008105951,0.47521112767014406,0.8636931357760951,0.388482008105951,0.47521112767014406,0.8636931357760951
2171,0.1341994020002062,0.256917114683475,0.3911165166836812,0.1341994020002062,0.256917114683475,0.3911165166836812
2172,0.32623529650165684,0.0,0.32623529650165684,0.32623529650165684,0.0,0.32623529650165684
2173,0.1551912568306011,0.256917114683475,0.4121083715140761,0.21488020176544767,0.3557313895617346,0.5706115913271823
2174,0.0,0.0,0.0,0.0,0.0,0.0
2175,0.0,0.0,0.0,0.0,0.0,0.0
2176,0.0,0.0,0.0,0.0,0.0,0.0
2177,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655
2178,1.0006894907905035,0.05263157894736842,1.0533210697378719,1.0006894907905035,0.05263157894736842,1.0533210697378719
2179,0.5313668047277502,0.0,0.5313668047277502,0.537337218264017,0.0,0.537337218264017
2180,0.0,0.605425133101188,0.605425133101188,0.0,0.605425133101188,0.605425133101188
2181,0.42610364683301344,0.7824455038772111,1.2085491507102246,0.42610364683301344,0.7824455038772111,1.2085491507102246
2182,0.0,0.0,0.0,0.0,0.0,0.0
2183,0.6867010551352317,0.034482758620689655,0.7211838137559213,0.8351769589482547,0.04193849021435228,0.8771154491626071
2184,0.0,0.0,0.0,0.0,0.0,0.0
2185,0.0,0.0,0.0,0.0,0.0,0.0
2186,0.6296296296296297,0.0,0.6296296296296297,0.6296296296296297,0.0,0.6296296296296297
2187,0.07759562841530054,0.0,0.07759562841530054,0.07759562841530054,0.0,0.07759562841530054
2188,0.263054638797213,0.3823599040588107,0.6454145428560237,0.263054638797213,0.3823599040588107,0.6454145428560237
2189,0.12195121951219512,0.12195121951219512,0.24390243902439024,0.1219512195121951,0.1219512195121951,0.2439024390243902
2190,0.0,0.0,0.0,0.0,0.0,0.0
2191,0.18832891246684352,0.07759562841530054,0.26592454088214407,0.19940708378842256,0.08216007714561234,0.2815671609340349
2192,0.0,0.0,0.0,0.0,0.0,0.0
2193,0.0,0.22611464968152867,0.22611464968152867,0.0,0.22611464968152867,0.22611464968152867
2194,0.4856726693316863,0.0,0.4856726693316863,0.4856726693316863,0.0,0.4856726693316863
2195,0.05660377358490566,0.0,0.05660377358490566,0.05660377358490566,0.0,0.05660377358490566
2196,0.23042876321530456,0.07759562841530054,0.30802439163060513,0.28409025601886867,0.0956658432517404,0.3797560992706091
2197,0.07516813002054923,0.6967128916281459,0.7718810216486951,0.07516813002054923,0.6967128916281459,0.7718810216486951
2198,0.6668619077846385,0.0,0.6668619077846385,0.6668619077846385,0.0,0.6668619077846385
2199,0.018564356435643563,0.0,0.018564356435643563,0.018564356435643563,0.0,0.018564356435643563
2200,0.2954328314997105,0.0,0.2954328314997105,0.3021472140337948,0.0,0.3021472140337948
2201,0.0,0.0,0.0,0.0,0.0,0.0
2202,0.0,0.0,0.0,0.0,0.0,0.0
2203,0.0,0.42610364683301344,0.42610364683301344,0.0,0.42610364683301344,0.42610364683301344
2204,0.22592592592592592,0.0,0.22592592592592592,0.22592592592592592,0.0,0.22592592592592592
2205,0.018564356435643563,0.1564339781328848,0.17499833456852834,0.023205445544554455,0.195542472666106,0.21874791821066042
2206,0.034482758620689655,0.6024216642269948,0.6369044228476844,0.034482758620689655,0.6024216642269948,0.6369044228476844
2207,0.0,0.17932148626817448,0.17932148626817448,0.0,0.17932148626817448,0.17932148626817448
2208,0.4605864054537031,0.0,0.4605864054537031,0.4605864054537031,0.0,0.4605864054537031
2209,0.33451274309877554,0.034482758620689655,0.3689955017194652,0.33451274309877554,0.034482758620689655,0.36899550171946516
2210,0.0,0.0,0.0,0.0,0.0,0.0
2211,0.0,0.0,0.0,0.0,0.0,0.0
2212,0.0,0.0,0.0,0.0,0.0,0.0
2213,0.24561403508771928,0.22592592592592592,0.4715399610136452,0.24561403508771928,0.22592592592592592,0.4715399610136452
2214,0.22592592592592592,0.0,0.22592592592592592,0.22592592592592592,0.0,0.22592592592592592
2215,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655
2216,0.034482758620689655,0.1120783870359902,0.14656114565667985,0.034482758620689655,0.11207838703599018,0.14656114565667985
2217,0.034482758620689655,0.0,0.034482758620689655,0.04774535809018567,0.0,0.04774535809018567
2218,0.5809977084435043,0.1120783870359902,0.6930760954794944,0.6299975151797034,0.12153078112336285,0.7515282963030663
2219,0.1120783870359902,0.0,0.1120783870359902,0.11207838703599018,0.0,0.11207838703599018
2220,0.0,0.0,0.0,0.0,0.0,0.0
2221,0.0,0.6522182965145421,0.6522182965145421,0.0,0.6522182965145421,0.6522182965145421
2222,0.0,0.0,0.0,0.0,0.0,0.0
2223,0.0,0.0,0.0,0.0,0.0,0.0
2224,0.7298139249298428,0.49254210711074653,1.2223560320405893,0.7298139249298429,0.4925421071107466,1.2223560320405893
2225,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655
2226,0.4054361359497032,0.0,0.4054361359497032,0.4054361359497032,0.0,0.4054361359497032
2227,0.12195121951219512,1.1689607896901564,1.2909120092023514,0.1291248206599713,1.2377231890836948,1.3668480097436662
2228,0.7428571428571429,0.034482758620689655,0.7773399014778325,0.8914285714285715,0.041379310344827586,0.932807881773399
2229,1.0196718987381028,0.3037102780968292,1.323382176834932,1.0196718987381028,0.3037102780968292,1.323382176834932
2230,0.0,0.0,0.0,0.0,0.0,0.0
2231,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655
2232,0.0,0.0,0.0,0.0,0.0,0.0
2233,0.0,0.22592592592592592,0.22592592592592592,0.0,0.22592592592592592,0.22592592592592592
2234,0.0,0.0,0.0,0.0,0.0,0.0
2235,0.0,0.31174242424242427,0.31174242424242427,0.0,0.31174242424242427,0.31174242424242427
2236,0.2231643356643357,0.034482758620689655,0.25764709428502536,0.28288436915197485,0.043710539096648855,0.3265949082486237
2237,0.0,0.0,0.0,0.0,0.0,0.0
2238,0.10256410256410256,0.0,0.10256410256410256,0.1420118343195266,0.0,0.1420118343195266
2239,0.5373156855915476,0.0,0.5373156855915476,0.5373156855915476,0.0,0.5373156855915476
2240,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655
2241,0.0,0.17932148626817448,0.17932148626817448,0.0,0.17932148626817448,0.17932148626817448
2242,0.0,0.17932148626817448,0.17932148626817448,0.0,0.17932148626817448,0.17932148626817448
2243,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655
2244,0.295080166922908,0.3629727871107182,0.6580529540336262,0.295080166922908,0.3629727871107181,0.6580529540336262
2245,0.22592592592592592,0.0,0.22592592592592592,0.26068376068376065,0.0,0.26068376068376065
2246,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655
2247,0.018564356435643563,0.22611464968152867,0.24467900611717222,0.0216985984312717,0.26428985027711144,0.28598844870838314
2248,0.0639269406392694,0.034482758620689655,0.09840969925995906,0.0639269406392694,0.034482758620689655,0.09840969925995907
2249,0.0,0.0,0.0,0.0,0.0,0.0
